year;month;day;lod(ms);sig(ms);
1981;12;12;2.1990;0.1500;
1981;12;13;2.1330;0.1500;
1981;12;14;2.1530;0.1500;
1981;12;15;2.2340;0.1500;
1981;12;16;2.3240;0.1500;
1981;12;17;2.4070;0.1500;
1981;12;18;2.4300;0.1500;
1981;12;19;2.4180;0.1500;
1981;12;20;2.3630;0.1500;
1981;12;21;2.2730;0.1500;
1981;12;22;2.1590;0.1500;
1981;12;23;2.0330;0.1500;
1981;12;24;1.9190;0.1500;
1981;12;25;1.8140;0.1500;
1981;12;26;1.7520;0.1500;
1981;12;27;1.7250;0.1500;
1981;12;28;1.7600;0.1500;
1981;12;29;1.8460;0.1500;
1981;12;30;1.9660;0.1500;
1981;12;31;2.1240;0.1500;
1982;1;1;2.3000;0.1500;
1982;1;2;2.4500;0.1500;
1982;1;3;2.5690;0.1500;
1982;1;4;2.6090;0.1500;
1982;1;5;2.5670;0.1500;
1982;1;6;2.4590;0.1500;
1982;1;7;2.2990;0.1500;
1982;1;8;2.1310;0.1500;
1982;1;9;2.0340;0.1500;
1982;1;10;2.0230;0.1500;
1982;1;11;2.0890;0.1500;
1982;1;12;2.1930;0.1500;
1982;1;13;2.2810;0.1500;
1982;1;14;2.3380;0.1500;
1982;1;15;2.3400;0.1500;
1982;1;16;2.2790;0.1500;
1982;1;17;2.1760;0.1500;
1982;1;18;2.0350;0.1500;
1982;1;19;1.8910;0.1500;
1982;1;20;1.7490;0.1500;
1982;1;21;1.6150;0.1500;
1982;1;22;1.5130;0.1500;
1982;1;23;1.4730;0.1500;
1982;1;24;1.4850;0.1500;
1982;1;25;1.5500;0.1500;
1982;1;26;1.6740;0.1500;
1982;1;27;1.8310;0.1500;
1982;1;28;2.0050;0.1500;
1982;1;29;2.1700;0.1500;
1982;1;30;2.2890;0.1500;
1982;1;31;2.3430;0.1500;
1982;2;1;2.3240;0.1500;
1982;2;2;2.2510;0.1500;
1982;2;3;2.1260;0.1500;
1982;2;4;1.9910;0.1500;
1982;2;5;1.9000;0.1500;
1982;2;6;1.8860;0.1500;
1982;2;7;1.9460;0.1500;
1982;2;8;2.0650;0.1500;
1982;2;9;2.1990;0.1500;
1982;2;10;2.3130;0.1500;
1982;2;11;2.3700;0.1500;
1982;2;12;2.3720;0.1500;
1982;2;13;2.3190;0.1500;
1982;2;14;2.2260;0.1500;
1982;2;15;2.1240;0.1500;
1982;2;16;2.0090;0.1500;
1982;2;17;1.9110;0.1500;
1982;2;18;1.8530;0.1500;
1982;2;19;1.8390;0.1500;
1982;2;20;1.8860;0.1500;
1982;2;21;1.9880;0.1500;
1982;2;22;2.1440;0.1500;
1982;2;23;2.3520;0.1500;
1982;2;24;2.5710;0.1500;
1982;2;25;2.7960;0.1500;
1982;2;26;2.9520;0.1500;
1982;2;27;3.0440;0.1500;
1982;2;28;3.0320;0.1500;
1982;3;1;2.8980;0.1500;
1982;3;2;2.6930;0.1500;
1982;3;3;2.4860;0.1500;
1982;3;4;2.3070;0.1500;
1982;3;5;2.1880;0.1500;
1982;3;6;2.1620;0.1500;
1982;3;7;2.2060;0.1500;
1982;3;8;2.2960;0.1500;
1982;3;9;2.3890;0.1500;
1982;3;10;2.4250;0.1500;
1982;3;11;2.4150;0.1500;
1982;3;12;2.3790;0.1500;
1982;3;13;2.3100;0.1500;
1982;3;14;2.2090;0.1500;
1982;3;15;2.0960;0.1500;
1982;3;16;1.9920;0.1500;
1982;3;17;1.9160;0.1500;
1982;3;18;1.8620;0.1500;
1982;3;19;1.8600;0.1500;
1982;3;20;1.9330;0.1500;
1982;3;21;2.0520;0.1500;
1982;3;22;2.2220;0.1500;
1982;3;23;2.4260;0.1500;
1982;3;24;2.6370;0.1500;
1982;3;25;2.8250;0.1500;
1982;3;26;2.9290;0.1500;
1982;3;27;2.9450;0.1500;
1982;3;28;2.8690;0.1500;
1982;3;29;2.7400;0.1500;
1982;3;30;2.5870;0.1500;
1982;3;31;2.4590;0.1500;
1982;4;1;2.4100;0.1500;
1982;4;2;2.4340;0.1500;
1982;4;3;2.5330;0.1500;
1982;4;4;2.6780;0.1500;
1982;4;5;2.8240;0.1500;
1982;4;6;2.9400;0.1500;
1982;4;7;3.0020;0.1500;
1982;4;8;2.9680;0.1500;
1982;4;9;2.8640;0.1500;
1982;4;10;2.7170;0.1500;
1982;4;11;2.5370;0.1500;
1982;4;12;2.3650;0.1500;
1982;4;13;2.2130;0.1500;
1982;4;14;2.1080;0.1500;
1982;4;15;2.0640;0.1500;
1982;4;16;2.0760;0.1500;
1982;4;17;2.1430;0.1500;
1982;4;18;2.2710;0.1500;
1982;4;19;2.4430;0.1500;
1982;4;20;2.6480;0.1500;
1982;4;21;2.8470;0.1500;
1982;4;22;3.0050;0.1500;
1982;4;23;3.0930;0.1500;
1982;4;24;3.0730;0.1500;
1982;4;25;2.9520;0.1500;
1982;4;26;2.7960;0.1500;
1982;4;27;2.6670;0.1500;
1982;4;28;2.5820;0.1500;
1982;4;29;2.5660;0.1500;
1982;4;30;2.6100;0.1500;
1982;5;1;2.6980;0.1500;
1982;5;2;2.8030;0.1500;
1982;5;3;2.8800;0.1500;
1982;5;4;2.9020;0.1500;
1982;5;5;2.8570;0.1500;
1982;5;6;2.7430;0.1500;
1982;5;7;2.5820;0.1500;
1982;5;8;2.3820;0.1500;
1982;5;9;2.1810;0.1500;
1982;5;10;1.9820;0.1500;
1982;5;11;1.8220;0.1500;
1982;5;12;1.7070;0.1500;
1982;5;13;1.6660;0.1500;
1982;5;14;1.6820;0.1500;
1982;5;15;1.7580;0.1500;
1982;5;16;1.8870;0.1500;
1982;5;17;2.0760;0.1500;
1982;5;18;2.2940;0.1500;
1982;5;19;2.5110;0.1500;
1982;5;20;2.6450;0.1500;
1982;5;21;2.6830;0.1500;
1982;5;22;2.6260;0.1500;
1982;5;23;2.4920;0.1500;
1982;5;24;2.3210;0.1500;
1982;5;25;2.1840;0.1500;
1982;5;26;2.1230;0.1500;
1982;5;27;2.1460;0.1500;
1982;5;28;2.2460;0.1500;
1982;5;29;2.3490;0.1500;
1982;5;30;2.4260;0.1500;
1982;5;31;2.4480;0.1500;
1982;6;1;2.4250;0.1500;
1982;6;2;2.3370;0.1500;
1982;6;3;2.2140;0.1500;
1982;6;4;2.0700;0.1500;
1982;6;5;1.9130;0.1500;
1982;6;6;1.7700;0.1500;
1982;6;7;1.6510;0.1500;
1982;6;8;1.5710;0.1500;
1982;6;9;1.5420;0.1500;
1982;6;10;1.5590;0.1500;
1982;6;11;1.6270;0.1500;
1982;6;12;1.7370;0.1500;
1982;6;13;1.8760;0.1500;
1982;6;14;2.0260;0.1500;
1982;6;15;2.1690;0.1500;
1982;6;16;2.2730;0.1500;
1982;6;17;2.3080;0.1500;
1982;6;18;2.2500;0.1500;
1982;6;19;2.1060;0.1500;
1982;6;20;1.9120;0.1500;
1982;6;21;1.7200;0.1500;
1982;6;22;1.6080;0.1500;
1982;6;23;1.5840;0.1500;
1982;6;24;1.6450;0.1500;
1982;6;25;1.7490;0.1500;
1982;6;26;1.8450;0.1500;
1982;6;27;1.8920;0.1500;
1982;6;28;1.8740;0.1500;
1982;6;29;1.7950;0.1500;
1982;6;30;1.6670;0.1500;
1982;7;1;1.5200;0.1500;
1982;7;2;1.3590;0.1500;
1982;7;3;1.2130;0.1500;
1982;7;4;1.0870;0.1500;
1982;7;5;1.0070;0.1500;
1982;7;6;0.9730;0.1500;
1982;7;7;1.0040;0.1500;
1982;7;8;1.0980;0.1500;
1982;7;9;1.2270;0.1500;
1982;7;10;1.3950;0.1500;
1982;7;11;1.5620;0.1500;
1982;7;12;1.7300;0.1500;
1982;7;13;1.8560;0.1500;
1982;7;14;1.9200;0.1500;
1982;7;15;1.9020;0.1500;
1982;7;16;1.8090;0.1500;
1982;7;17;1.6370;0.1500;
1982;7;18;1.4520;0.1500;
1982;7;19;1.2990;0.1500;
1982;7;20;1.2350;0.1500;
1982;7;21;1.2780;0.1500;
1982;7;22;1.3990;0.1500;
1982;7;23;1.5230;0.1500;
1982;7;24;1.6280;0.1500;
1982;7;25;1.6490;0.1500;
1982;7;26;1.6030;0.1500;
1982;7;27;1.4940;0.1500;
1982;7;28;1.3570;0.1500;
1982;7;29;1.2140;0.1500;
1982;7;30;1.0760;0.1500;
1982;7;31;0.9590;0.1500;
1982;8;1;0.8680;0.1500;
1982;8;2;0.8330;0.1500;
1982;8;3;0.8510;0.1500;
1982;8;4;0.9130;0.1500;
1982;8;5;1.0330;0.1500;
1982;8;6;1.1880;0.1500;
1982;8;7;1.3560;0.1500;
1982;8;8;1.5230;0.1500;
1982;8;9;1.6540;0.1500;
1982;8;10;1.7310;0.1500;
1982;8;11;1.7420;0.1500;
1982;8;12;1.6870;0.1500;
1982;8;13;1.5920;0.1500;
1982;8;14;1.4760;0.1500;
1982;8;15;1.3960;0.1500;
1982;8;16;1.3850;0.1500;
1982;8;17;1.4690;0.1500;
1982;8;18;1.6490;0.1500;
1982;8;19;1.8610;0.1500;
1982;8;20;2.0470;0.1500;
1982;8;21;2.1790;0.1500;
1982;8;22;2.2230;0.1500;
1982;8;23;2.1740;0.1500;
1982;8;24;2.0570;0.1500;
1982;8;25;1.9130;0.1500;
1982;8;26;1.7780;0.1500;
1982;8;27;1.6530;0.1500;
1982;8;28;1.5640;0.1500;
1982;8;29;1.5340;0.1500;
1982;8;30;1.5680;0.1500;
1982;8;31;1.6570;0.1500;
1982;9;1;1.8080;0.1500;
1982;9;2;2.0090;0.1500;
1982;9;3;2.2340;0.1500;
1982;9;4;2.4550;0.1500;
1982;9;5;2.6230;0.1500;
1982;9;6;2.7200;0.1500;
1982;9;7;2.7420;0.1500;
1982;9;8;2.6810;0.1500;
1982;9;9;2.5260;0.1500;
1982;9;10;2.3220;0.1500;
1982;9;11;2.1300;0.1500;
1982;9;12;1.9870;0.1500;
1982;9;13;1.9400;0.1500;
1982;9;14;2.0030;0.1500;
1982;9;15;2.1370;0.1500;
1982;9;16;2.3240;0.1500;
1982;9;17;2.4810;0.1500;
1982;9;18;2.5480;0.1500;
1982;9;19;2.5330;0.1500;
1982;9;20;2.4410;0.1500;
1982;9;21;2.3010;0.1500;
1982;9;22;2.1350;0.1500;
1982;9;23;1.9900;0.1500;
1982;9;24;1.8790;0.1500;
1982;9;25;1.8060;0.1500;
1982;9;26;1.8010;0.1500;
1982;9;27;1.8430;0.1500;
1982;9;28;1.9410;0.1500;
1982;9;29;2.0930;0.1500;
1982;9;30;2.2670;0.1500;
1982;10;1;2.4520;0.1500;
1982;10;2;2.6180;0.1500;
1982;10;3;2.7310;0.1500;
1982;10;4;2.7640;0.1500;
1982;10;5;2.7070;0.1500;
1982;10;6;2.5670;0.1500;
1982;10;7;2.3820;0.1500;
1982;10;8;2.2130;0.1500;
1982;10;9;2.0910;0.1500;
1982;10;10;2.0540;0.1500;
1982;10;11;2.1060;0.1500;
1982;10;12;2.2260;0.1500;
1982;10;13;2.3770;0.1500;
1982;10;14;2.5000;0.1500;
1982;10;15;2.5740;0.1500;
1982;10;16;2.5750;0.1500;
1982;10;17;2.4920;0.1500;
1982;10;18;2.3460;0.1500;
1982;10;19;2.1660;0.1500;
1982;10;20;1.9930;0.1500;
1982;10;21;1.8630;0.1500;
1982;10;22;1.7760;0.1500;
1982;10;23;1.7450;0.1500;
1982;10;24;1.7850;0.1500;
1982;10;25;1.8830;0.1500;
1982;10;26;2.0200;0.1500;
1982;10;27;2.1830;0.1500;
1982;10;28;2.3580;0.1500;
1982;10;29;2.5110;0.1500;
1982;10;30;2.6420;0.1500;
1982;10;31;2.7160;0.1500;
1982;11;1;2.6880;0.1500;
1982;11;2;2.5760;0.1500;
1982;11;3;2.4220;0.1500;
1982;11;4;2.2570;0.1500;
1982;11;5;2.1490;0.1500;
1982;11;6;2.1280;0.1500;
1982;11;7;2.2010;0.1500;
1982;11;8;2.3390;0.1500;
1982;11;9;2.5130;0.1500;
1982;11;10;2.6800;0.1500;
1982;11;11;2.7920;0.1500;
1982;11;12;2.8240;0.1500;
1982;11;13;2.7910;0.1500;
1982;11;14;2.6820;0.1500;
1982;11;15;2.5300;0.1500;
1982;11;16;2.3620;0.1500;
1982;11;17;2.2060;0.1500;
1982;11;18;2.0830;0.1500;
1982;11;19;2.0090;0.1500;
1982;11;20;2.0040;0.1500;
1982;11;21;2.0480;0.1500;
1982;11;22;2.1450;0.1500;
1982;11;23;2.2820;0.1500;
1982;11;24;2.4440;0.1500;
1982;11;25;2.6130;0.1500;
1982;11;26;2.7580;0.1500;
1982;11;27;2.8710;0.1500;
1982;11;28;2.9100;0.1500;
1982;11;29;2.8460;0.1500;
1982;11;30;2.7080;0.1500;
1982;12;1;2.5270;0.1500;
1982;12;2;2.3640;0.1500;
1982;12;3;2.2760;0.1500;
1982;12;4;2.3000;0.1500;
1982;12;5;2.4030;0.1500;
1982;12;6;2.5640;0.1500;
1982;12;7;2.7120;0.1500;
1982;12;8;2.8240;0.1500;
1982;12;9;2.8570;0.1500;
1982;12;10;2.8270;0.1500;
1982;12;11;2.7270;0.1500;
1982;12;12;2.5940;0.1500;
1982;12;13;2.4340;0.1500;
1982;12;14;2.2880;0.1500;
1982;12;15;2.1590;0.1500;
1982;12;16;2.0710;0.1500;
1982;12;17;2.0370;0.1500;
1982;12;18;2.0600;0.1500;
1982;12;19;2.1380;0.1500;
1982;12;20;2.2590;0.1500;
1982;12;21;2.4050;0.1500;
1982;12;22;2.5610;0.1500;
1982;12;23;2.7080;0.1500;
1982;12;24;2.8380;0.1500;
1982;12;25;2.9060;0.1500;
1982;12;26;2.9010;0.1500;
1982;12;27;2.8140;0.1500;
1982;12;28;2.6660;0.1500;
1982;12;29;2.5030;0.1500;
1982;12;30;2.3890;0.1500;
1982;12;31;2.3600;0.1500;
1983;1;1;2.4463;0.1500;
1983;1;2;2.6048;0.1500;
1983;1;3;2.7665;0.1500;
1983;1;4;2.8935;0.1500;
1983;1;5;2.9306;0.1500;
1983;1;6;2.8918;0.1500;
1983;1;7;2.7831;0.1500;
1983;1;8;2.6310;0.1500;
1983;1;9;2.4722;0.1500;
1983;1;10;2.3300;0.1500;
1983;1;11;2.2029;0.1500;
1983;1;12;2.1456;0.1500;
1983;1;13;2.1487;0.1500;
1983;1;14;2.2175;0.1500;
1983;1;15;2.3408;0.1500;
1983;1;16;2.5097;0.1500;
1983;1;17;2.7080;0.1500;
1983;1;18;2.9159;0.1500;
1983;1;19;3.1036;0.1500;
1983;1;20;3.2536;0.1500;
1983;1;21;3.3404;0.1500;
1983;1;22;3.3797;0.1500;
1983;1;23;3.3529;0.1500;
1983;1;24;3.2463;0.1500;
1983;1;25;3.1099;0.1500;
1983;1;26;2.9847;0.1500;
1983;1;27;2.9252;0.1500;
1983;1;28;2.9729;0.1500;
1983;1;29;3.1174;0.1500;
1983;1;30;3.3080;0.1500;
1983;1;31;3.4757;0.1500;
1983;2;1;3.5632;0.1500;
1983;2;2;3.5361;0.1500;
1983;2;3;3.4244;0.1500;
1983;2;4;3.2312;0.1500;
1983;2;5;3.0265;0.1500;
1983;2;6;2.8417;0.1500;
1983;2;7;2.7138;0.1500;
1983;2;8;2.5797;0.1500;
1983;2;9;2.4856;0.1500;
1983;2;10;2.4393;0.1500;
1983;2;11;2.4479;0.1500;
1983;2;12;2.5093;0.1500;
1983;2;13;2.6086;0.1500;
1983;2;14;2.7277;0.1500;
1983;2;15;2.8415;0.1500;
1983;2;16;2.9353;0.1500;
1983;2;17;3.0028;0.1500;
1983;2;18;3.0316;0.1500;
1983;2;19;3.0148;0.1500;
1983;2;20;2.9469;0.1500;
1983;2;21;2.8472;0.1500;
1983;2;22;2.7589;0.1500;
1983;2;23;2.7231;0.1500;
1983;2;24;2.7793;0.1500;
1983;2;25;2.9386;0.1500;
1983;2;26;3.1680;0.1500;
1983;2;27;3.4109;0.1500;
1983;2;28;3.5992;0.1500;
1983;3;1;3.6714;0.1500;
1983;3;2;3.6007;0.1500;
1983;3;3;3.4090;0.1500;
1983;3;4;3.1565;0.1500;
1983;3;5;2.9006;0.1500;
1983;3;6;2.6697;0.1500;
1983;3;7;2.4904;0.1500;
1983;3;8;2.3821;0.1500;
1983;3;9;2.3546;0.1500;
1983;3;10;2.4068;0.1500;
1983;3;11;2.5209;0.1500;
1983;3;12;2.6786;0.1500;
1983;3;13;2.8554;0.1500;
1983;3;14;3.0244;0.1500;
1983;3;15;3.1627;0.1500;
1983;3;16;3.2470;0.1500;
1983;3;17;3.2622;0.1500;
1983;3;18;3.1972;0.1500;
1983;3;19;3.0711;0.1500;
1983;3;20;2.9183;0.1500;
1983;3;21;2.7737;0.1500;
1983;3;22;2.6802;0.1500;
1983;3;23;2.6729;0.1500;
1983;3;24;2.7641;0.1500;
1983;3;25;2.9438;0.1500;
1983;3;26;3.1681;0.1500;
1983;3;27;3.3697;0.1500;
1983;3;28;3.4975;0.1500;
1983;3;29;3.5220;0.1500;
1983;3;30;3.4385;0.1500;
1983;3;31;3.2737;0.1500;
1983;4;1;3.0732;0.1500;
1983;4;2;2.8764;0.1500;
1983;4;3;2.7088;0.1500;
1983;4;4;2.5902;0.1500;
1983;4;5;2.5317;0.1500;
1983;4;6;2.5306;0.1500;
1983;4;7;2.5784;0.1500;
1983;4;8;2.6533;0.1500;
1983;4;9;2.7479;0.1500;
1983;4;10;2.8638;0.1500;
1983;4;11;2.9743;0.1500;
1983;4;12;3.0608;0.1500;
1983;4;13;3.1033;0.1500;
1983;4;14;3.0764;0.1500;
1983;4;15;2.9779;0.1500;
1983;4;16;2.8367;0.1500;
1983;4;17;2.6962;0.1500;
1983;4;18;2.5837;0.1500;
1983;4;19;2.5208;0.1500;
1983;4;20;2.5315;0.1500;
1983;4;21;2.6280;0.1500;
1983;4;22;2.7829;0.1500;
1983;4;23;2.9463;0.1500;
1983;4;24;3.0672;0.1500;
1983;4;25;3.1065;0.1500;
1983;4;26;3.0512;0.1500;
1983;4;27;2.9082;0.1500;
1983;4;28;2.6951;0.1500;
1983;4;29;2.4445;0.1500;
1983;4;30;2.2149;0.1500;
1983;5;1;2.0511;0.1500;
1983;5;2;1.9628;0.1500;
1983;5;3;1.9583;0.1500;
1983;5;4;2.0103;0.1500;
1983;5;5;2.0884;0.1500;
1983;5;6;2.2016;0.1500;
1983;5;7;2.3403;0.1500;
1983;5;8;2.4890;0.1500;
1983;5;9;2.6293;0.1500;
1983;5;10;2.7322;0.1500;
1983;5;11;2.7786;0.1500;
1983;5;12;2.7480;0.1500;
1983;5;13;2.6396;0.1500;
1983;5;14;2.4932;0.1500;
1983;5;15;2.3597;0.1500;
1983;5;16;2.2797;0.1500;
1983;5;17;2.2734;0.1500;
1983;5;18;2.3433;0.1500;
1983;5;19;2.4749;0.1500;
1983;5;20;2.6168;0.1500;
1983;5;21;2.7254;0.1500;
1983;5;22;2.7742;0.1500;
1983;5;23;2.7462;0.1500;
1983;5;24;2.6483;0.1500;
1983;5;25;2.4834;0.1500;
1983;5;26;2.2663;0.1500;
1983;5;27;2.0547;0.1500;
1983;5;28;1.8881;0.1500;
1983;5;29;1.7825;0.1500;
1983;5;30;1.7367;0.1500;
1983;5;31;1.7562;0.1500;
1983;6;1;1.8391;0.1500;
1983;6;2;1.9650;0.1500;
1983;6;3;2.1005;0.1500;
1983;6;4;2.2276;0.1500;
1983;6;5;2.3382;0.1500;
1983;6;6;2.4212;0.1500;
1983;6;7;2.4535;0.1500;
1983;6;8;2.4205;0.1500;
1983;6;9;2.3220;0.1500;
1983;6;10;2.1748;0.1500;
1983;6;11;2.0225;0.1500;
1983;6;12;1.9149;0.1500;
1983;6;13;1.9022;0.1500;
1983;6;14;1.9873;0.1500;
1983;6;15;2.1373;0.1500;
1983;6;16;2.3014;0.1500;
1983;6;17;2.4257;0.1500;
1983;6;18;2.4718;0.1500;
1983;6;19;2.4277;0.1500;
1983;6;20;2.3014;0.1500;
1983;6;21;2.1152;0.1500;
1983;6;22;1.8954;0.1500;
1983;6;23;1.6741;0.1500;
1983;6;24;1.4800;0.1500;
1983;6;25;1.3387;0.1500;
1983;6;26;1.2585;0.1500;
1983;6;27;1.2370;0.1500;
1983;6;28;1.2679;0.1500;
1983;6;29;1.3250;0.1500;
1983;6;30;1.3972;0.1500;
1983;7;1;1.5088;0.1500;
1983;7;2;1.6268;0.1500;
1983;7;3;1.7049;0.1500;
1983;7;4;1.7328;0.1500;
1983;7;5;1.6983;0.1500;
1983;7;6;1.6014;0.1500;
1983;7;7;1.4495;0.1500;
1983;7;8;1.2672;0.1500;
1983;7;9;1.1089;0.1500;
1983;7;10;1.0230;0.1500;
1983;7;11;1.0512;0.1500;
1983;7;12;1.1916;0.1500;
1983;7;13;1.3944;0.1500;
1983;7;14;1.5948;0.1500;
1983;7;15;1.7361;0.1500;
1983;7;16;1.7935;0.1500;
1983;7;17;1.7511;0.1500;
1983;7;18;1.6297;0.1500;
1983;7;19;1.4820;0.1500;
1983;7;20;1.3290;0.1500;
1983;7;21;1.1842;0.1500;
1983;7;22;1.0643;0.1500;
1983;7;23;0.9912;0.1500;
1983;7;24;0.9849;0.1500;
1983;7;25;1.0368;0.1500;
1983;7;26;1.1406;0.1500;
1983;7;27;1.2752;0.1500;
1983;7;28;1.4162;0.1500;
1983;7;29;1.5520;0.1500;
1983;7;30;1.6728;0.1500;
1983;7;31;1.7607;0.1500;
1983;8;1;1.8026;0.1500;
1983;8;2;1.7910;0.1500;
1983;8;3;1.7217;0.1500;
1983;8;4;1.5979;0.1500;
1983;8;5;1.4628;0.1500;
1983;8;6;1.3792;0.1500;
1983;8;7;1.3961;0.1500;
1983;8;8;1.5274;0.1500;
1983;8;9;1.7397;0.1500;
1983;8;10;1.9675;0.1500;
1983;8;11;2.1457;0.1500;
1983;8;12;2.2254;0.1500;
1983;8;13;2.1816;0.1500;
1983;8;14;2.0255;0.1500;
1983;8;15;1.8153;0.1500;
1983;8;16;1.6125;0.1500;
1983;8;17;1.4451;0.1500;
1983;8;18;1.3074;0.1500;
1983;8;19;1.2288;0.1500;
1983;8;20;1.2274;0.1500;
1983;8;21;1.2867;0.1500;
1983;8;22;1.3970;0.1500;
1983;8;23;1.5329;0.1500;
1983;8;24;1.6685;0.1500;
1983;8;25;1.7942;0.1500;
1983;8;26;1.8895;0.1500;
1983;8;27;1.9403;0.1500;
1983;8;28;1.9472;0.1500;
1983;8;29;1.9091;0.1500;
1983;8;30;1.8455;0.1500;
1983;8;31;1.7478;0.1500;
1983;9;1;1.6170;0.1500;
1983;9;2;1.5094;0.1500;
1983;9;3;1.4752;0.1500;
1983;9;4;1.5448;0.1500;
1983;9;5;1.7207;0.1500;
1983;9;6;1.9507;0.1500;
1983;9;7;2.1736;0.1500;
1983;9;8;2.3418;0.1500;
1983;9;9;2.3835;0.1500;
1983;9;10;2.2976;0.1500;
1983;9;11;2.1211;0.1500;
1983;9;12;1.8916;0.1500;
1983;9;13;1.6638;0.1500;
1983;9;14;1.4879;0.1500;
1983;9;15;1.3896;0.1500;
1983;9;16;1.3531;0.1500;
1983;9;17;1.3762;0.1500;
1983;9;18;1.4580;0.1500;
1983;9;19;1.5790;0.1500;
1983;9;20;1.7283;0.1500;
1983;9;21;1.8813;0.1500;
1983;9;22;2.0073;0.1500;
1983;9;23;2.0889;0.1500;
1983;9;24;2.1129;0.1500;
1983;9;25;2.0753;0.1500;
1983;9;26;1.9836;0.1500;
1983;9;27;1.8587;0.1500;
1983;9;28;1.7451;0.1500;
1983;9;29;1.6796;0.1500;
1983;9;30;1.6896;0.1500;
1983;10;1;1.7986;0.1500;
1983;10;2;2.0072;0.1500;
1983;10;3;2.2819;0.1500;
1983;10;4;2.5628;0.1500;
1983;10;5;2.7775;0.1500;
1983;10;6;2.8687;0.1500;
1983;10;7;2.8062;0.1500;
1983;10;8;2.6117;0.1500;
1983;10;9;2.3516;0.1500;
1983;10;10;2.0872;0.1500;
1983;10;11;1.8609;0.1500;
1983;10;12;1.7165;0.1500;
1983;10;13;1.6886;0.1500;
1983;10;14;1.7136;0.1500;
1983;10;15;1.7449;0.1500;
1983;10;16;1.8095;0.1500;
1983;10;17;1.9038;0.1500;
1983;10;18;2.0188;0.1500;
1983;10;19;2.1420;0.1500;
1983;10;20;2.2466;0.1500;
1983;10;21;2.3050;0.1500;
1983;10;22;2.3007;0.1500;
1983;10;23;2.2394;0.1500;
1983;10;24;2.1410;0.1500;
1983;10;25;2.0301;0.1500;
1983;10;26;1.9497;0.1500;
1983;10;27;1.9395;0.1500;
1983;10;28;2.0184;0.1500;
1983;10;29;2.1916;0.1500;
1983;10;30;2.4468;0.1500;
1983;10;31;2.7362;0.1500;
1983;11;1;2.9935;0.1500;
1983;11;2;3.1573;0.1500;
1983;11;3;3.1930;0.1500;
1983;11;4;3.1077;0.1500;
1983;11;5;2.9162;0.1500;
1983;11;6;2.6599;0.1500;
1983;11;7;2.3977;0.1500;
1983;11;8;2.1733;0.1500;
1983;11;9;2.0376;0.1500;
1983;11;10;2.0065;0.1500;
1983;11;11;2.0469;0.1500;
1983;11;12;2.1313;0.1500;
1983;11;13;2.2538;0.1500;
1983;11;14;2.3929;0.1500;
1983;11;15;2.5225;0.1500;
1983;11;16;2.6215;0.1500;
1983;11;17;2.6715;0.1500;
1983;11;18;2.6586;0.1500;
1983;11;19;2.5765;0.1500;
1983;11;20;2.4329;0.1500;
1983;11;21;2.2543;0.1500;
1983;11;22;2.0739;0.1500;
1983;11;23;1.9465;0.1500;
1983;11;24;1.9220;0.1500;
1983;11;25;2.0010;0.1500;
1983;11;26;2.1596;0.1500;
1983;11;27;2.3567;0.1500;
1983;11;28;2.5372;0.1500;
1983;11;29;2.6504;0.1500;
1983;11;30;2.6651;0.1500;
1983;12;1;2.5722;0.1500;
1983;12;2;2.3975;0.1500;
1983;12;3;2.1826;0.1500;
1983;12;4;1.9652;0.1500;
1983;12;5;1.7790;0.1500;
1983;12;6;1.6473;0.1500;
1983;12;7;1.5699;0.1500;
1983;12;8;1.5609;0.1500;
1983;12;9;1.6192;0.1500;
1983;12;10;1.7194;0.1500;
1983;12;11;1.8485;0.1500;
1983;12;12;1.9915;0.1500;
1983;12;13;2.1225;0.1500;
1983;12;14;2.2216;0.1500;
1983;12;15;2.2668;0.1500;
1983;12;16;2.2490;0.1500;
1983;12;17;2.1587;0.1500;
1983;12;18;2.0087;0.1500;
1983;12;19;1.8416;0.1500;
1983;12;20;1.7121;0.1500;
1983;12;21;1.6695;0.1500;
1983;12;22;1.7341;0.1500;
1983;12;23;1.8945;0.1500;
1983;12;24;2.1083;0.1500;
1983;12;25;2.3196;0.1500;
1983;12;26;2.4728;0.1500;
1983;12;27;2.5280;0.1500;
1983;12;28;2.4750;0.1500;
1983;12;29;2.3364;0.1500;
1983;12;30;2.1441;0.1500;
1983;12;31;1.9372;0.1500;
1984;1;1;1.7690;0.1290;
1984;1;2;1.6181;0.1290;
1984;1;3;1.5198;0.1289;
1984;1;4;1.4797;0.1288;
1984;1;5;1.4968;0.1284;
1984;1;6;1.5636;0.1281;
1984;1;7;1.6662;0.1275;
1984;1;8;1.7843;0.1269;
1984;1;9;1.8931;0.1264;
1984;1;10;1.9674;0.1271;
1984;1;11;1.9842;0.1283;
1984;1;12;1.9255;0.1306;
1984;1;13;1.7828;0.1335;
1984;1;14;1.5651;0.1365;
1984;1;15;1.3084;0.1381;
1984;1;16;1.0764;0.1394;
1984;1;17;0.9460;0.1394;
1984;1;18;0.9773;0.1389;
1984;1;19;1.1836;0.1385;
1984;1;20;1.5173;0.1380;
1984;1;21;1.8838;0.1376;
1984;1;22;2.1768;0.1372;
1984;1;23;2.3165;0.1369;
1984;1;24;2.2742;0.1366;
1984;1;25;2.0729;0.1369;
1984;1;26;1.7719;0.1370;
